text,label
"Det er ofte en selvforskyldt skæbne, når mennesker ryger ind i et misbrug af stoffer. Det mener i hvert fald en stor del af danskerne. Det viser en ny Megafon-måling foretaget for TV 2 og Politiken. Her svarer hele 62 procent, at man selv bærer en stor del af skylden, hvis man ender som stofmisbruger. Samtidig mener hver fjerde, at det er forældrenes ansvar at sørge for, at deres børn ikke kommer i kontakt med stoffer. Det er især unge under 30 år, der mener, at det er op til forældrene at holde børnene væk fra stoffer. Her svarer hele 44 procent, at det er forældrenes ansvar. Blandt de ældre over 60 år er det kun 14 procent, der mener, at det er forældrenes ansvar. Hos Landsforeningen mod Stofmisbrug (LMS) er man ikke overrasket over resultatet.",0
"Det var planen, at et tog med flygtninge fra Tinglev og videre til København skulle mødes af hundredevis af danskere, der ville være med til at gøre ventetiden lidt lettere for de mange mennesker. Men det er tomt på Københavns Hovedbanegård. Ingen flygtninge har endnu ankommet til hovedstaden. Det oplyser Dansk Flygtningehjælps pressevagt, Mads Hvilsom, til TV 2. - Vi har ikke noget at vide om, hvornår de kommer, siger han. Det er Dansk Flygtningehjælps plan at fragte flygtningene fra Tinglev med tog til København, hvor de skal videre med S-toget til Valby Station. Herfra skal de videre med busser til forskellige indkvarteringssteder rundt i byen. Men selvom flygtningene endnu ikke er ankommet til Københavns Hovedbanegård, har en række danskere allerede mødt op for at være med til at tage imod dem.",0
"Den kendte stjernekokke Claus Meyer er død. Det skriver flere medier, heriblandt DR og B.dk. Meyer blev 60 år. Han blev fundet død i sit hjem i København lørdag formiddag. Ifølge DRs oplysninger er dødsårsagen endnu ikke fastlagt. Men der kan være tale om en pludselig hjerteafslutning. Meyer var en af de mest markante kokke i Danmark. Han var blandt andet stifter af restauranten Meyers Bøfhus og grundlægger af den populære madkoloni, Copenhagen Cooking. Han var desuden en ivrig fortaler for dansk madkultur og et forbillede for mange unge kokke. Meyer var også en aktiv samfundsdebattør, der blandt andet var frontfigur i kampen for at få et forbud mod plastikposer i Danmark. Han var desuden medstifter af organisationen New Danish Design, der arbejdede for at promovere dansk design i udlandet.",0
"Det er en særdeles alvorlig sag, som det kommer frem i Rigsadvokatens redegørelse om Se og Hørs systematiske og ulovlige overvågning af kendte og kongeliges kreditkort-informationer. Det siger kongehuset i en skriftlig kommentar til Ritzau. - Det er med stor bekymring, at det nu fremgår, at medarbejdere i Se & Hør systematisk har modtaget og videresolgt fortrolige oplysninger om kendte og kongelige, lyder det. - Sagen er særdeles alvorlig, og det er vores forventning, at den nu bliver fulgt op af de rette myndigheder. Det er Rigsadvokaten, der har fået til opgave at undersøge sagen. Rigsadvokaten har undersøgt forløbet i perioden fra 1. januar 2010 til 31. december 2019.",0
"De havde begge mistet deres arbejde som følge af kommunal besparelse, og de var begge begyndt at gå ned med stress. Men fra den dag, Anne-Charlotte Rathje fik et job som fast lønmodtager, skete der noget med hendes helbred. - Jeg har ikke haft en eneste stresssymptom siden, siger hun. Det er nu to år siden, at Anita Doreng mistede sit arbejde som kunstskolelærer på Bornholm. Hun har ikke været i fast arbejde siden. Og det har haft store konsekvenser for hendes helbred. - Jeg har haft en del problemer med min hjerteklap, og jeg har været indlagt flere gange, siger hun. De to kvinder er et eksempel på, hvordan det kan gå to personer med samme uddannelse og samme situation – bare fordi den ene fik et fast arbejde og den anden ikke.",0
"På flere fynske biblioteker er det ikke tilladt at surfe porno på bibliotekets computere. Men det er der ingen, der kontrollerer. Det viser en stikprøvekontrol, som Fyens Stiftstidende har foretaget på fem fynske biblioteker. På Odense Centralbibliotek kan brugerne uhindret surfe porno på computerens skærm. Det samme gælder for biblioteket i Svendborg. Selv om det ikke er tilladt at surfe porno på bibliotekets computere, så er der ingen kontrol af brugerne, fortæller bibliotekschef på Odense Bibliotek, Anne-Marie Vangsted, til Fyens Stiftstidende. - Vi har ikke ressourcer til at kontrollere brugerne, og vi har heller ikke nogen anmeldelser om, at det skulle være et problem, siger hun til avisen.",0
"Det er ikke bekræftet, at en dansker medvirker i videoen, hvor syriske soldater og en amerikansk nødhjælpsarbejder bliver henrettet. Det siger Martin Henriksen, udlændinge- og integrationsordfører for det venstreorienterede parti Enhedslisten, til TV 2. Han nedtoner dermed oplysninger fra franske AFP, som mandag aften skrev, at der muligvis er en dansker med i videoen. AFP skrev dog ikke selv, at det var bekræftet, og TV 2 har mandag aften ikke kunnet få bekræftet oplysningen hos andre kilder. Videoen blev søndag frigivet af Islamisk Stat, der påstår, at der er en dansker med i den. Ifølge Martin Henriksen har Udenrigsministeriet orienteret Folketingets Udenrigsudvalg om sagen.",0
"Stéphane fra Hvidovre havde ikke talt med sin barndomsven i mange år. Men pludselig ringede telefonen. Det var en veninde, der ringede. Hun fortalte, at Stéphane nu hed Salah Abdeslam og var blevet anholdt i forbindelse med terrorangrebet i Paris. - Jeg kunne ikke tro det. Han var sådan en sød dreng, fortæller Stéphanes veninde til TV 2. Hun ønsker at være anonym af hensyn til sin familie. Stéphane og veninden mødtes som børn i Hvidovre, hvor de levede et helt almindeligt liv med fodbold og lejlighedsvis kæreste. Men da de var omkring 15 år begyndte Stéphane at forandre sig. Han begyndte at gå med tatoveringer og fik kontakt til personer, der var på kanten af samfundet.",0
"Det var en kontraordre, som piloten i det styrtede F-16-fly fik. Men den skulle han ikke have haft. Det fortæller kaptajn Peter Lødrup, der er chef for flyvevåbnets operative flyvekompagni, til TV 2. Kort før flyet styrtede ned torsdag eftermiddag mistede det kontakten med basen i Skrydstrup. Herefter blev der sendt en helikopter og et redningshold afsted mod flyet, der var på vej til øvelse i Nordsøen ud for Rømø. - Piloten fik en kontraordre, som han ikke skulle have fået. Det gav ham et forkert billede af situationen, og det fik ham til at træffe en beslutning, som han ikke skulle have truffet, siger Peter Lødrup. Kaptajnen fortæller, at det er for tidligt at sige noget om årsagen til ulykken.",0
"Da Camilla Lærke Lærkesen var 14 år, blev hun voldtaget af en mand, hun kendte. Det skete i hans lejlighed, og det tog lang tid, før hun fik sagt fra. - Jeg prøvede at stikke af, men han holdt fast i mig. Så jeg prøvede at sige fra, men han forstod det ikke. Han troede, jeg bare ville have sex med ham. Camilla Lærke Lærkesen fortæller om overfaldet på en café i København. Hun er en af de personer, TV 2 har talt med, der har været udsat for seksuelle overgreb som barn eller ung. Og hun er en af de personer, der har deltaget i et nyt forskningsprojekt, hvor forskere har undersøgt, hvordan mennesker genoplever traumatiske oplevelser.",0
"Læger på Rigshospitalet i København har ifølge en ny undersøgelse brugt forskningsmidler på ting som en middag på en Michelin-restaurant og en undersøgelse for skimmelsvamp i en privat bolig. Det skriver Berlingske. Undersøgelsen er lavet af Styrelsen for Forskning og Uddannelse, SFI. Den er bestilt af Rigshospitalet efter, at TV 2 i 2021 kunne afsløre, at læger på hospitalet havde fusket med data om patienters sygdomsforløb. SFI har konkluderet, at der er tale om ""alvorlige brud på god forskningsskik"". - Det er meget alvorlige brud på god forskningsskik. Det er noget, vi skal tage meget alvorligt, og det er noget, der skal rettes op på hurtigst muligt, siger Anders Hviid Jacobsen, der er direktør for SFI, til TV 2.",0
"producerer børnebladet Anders And, har fået en del henvendelser fra forældre, der er bekymrede for, om de har købt eddikesyre til deres børn, når de har købt en såkaldt Anders And-raket. Det skriver Egmont Publishing i en pressemeddelelse. - Vi beklager den fejl, som er sket i produktionen af raketten. Den indeholder ikke eddikesyre, men er produceret med et andet formål, skriver Egmont Publishing. - Vi anbefaler ikke, at man bruger den til at lave eddikesyre. - Vi har desuden valgt at trække produktet tilbage fra butikkerne og stoppe produktionen. - Vi tager selvfølgelig ansvar for fejlen og har allerede iværksat en række tiltag for at sikre, at det ikke sker igen. Ifølge Egmont Publishing er det især børnehaver og daginstitutioner, der har købt raketterne.",0
"De to backpackere Alexander Weile og Jonathan Carstensen fra Fyn har de seneste uger været i rampelyset i Japan. De to unge fyre har nemlig været med i den japanske tv-serie 'Sekai no hakken-chikyu-bakudan' - eller 'Verdens bedste backpacker' - hvor de har prøvet at overbevise en gruppe japanske investorer om, at de er blandt verdens bedste backpackere. Det er blevet til en rejse til Tokyo, hvor de har måtte klare sig selv i tre dage, og det har ført dem ind i en verden af middagspartys, kontroverser og meget mere. TV 2 har talt med de to danskere, der fortæller om deres oplevelser i Japan. - Det var helt vildt. Jeg havde ikke forventet, at det skulle blive så stort, siger Jonathan Carstensen.",0
"Da Anker Boye (S) vendte hjem fra ferie i Tyrkiet i oktober 2011, var der en særlig ønskeliste med sig. Han ville have en ny telefonlinje til sit borgmesterkontor, så han kunne ringe uden om det kommunale teleselskab KMD. Det skriver Jyllands-Posten. Den linje fik han, og den blev oprettet i november 2011. Men den nye linje blev en dyr fornøjelse for kommunen. For den blev brugt til at ringe til private personer og virksomheder, som Anker Boye havde privat kontakt til. Og det kostede kommunen en kvart million kroner. Det fremgår af et notat fra borgmesterkontoret i oktober 2012, som Jyllands-Posten har fået aktindsigt i. I notatet står der, at regningen skyldes, at Anker Boye ""har benyttet linjen til private opkald"".",0
"En tredjedel af danske mænd har oplevet eller været vidne til seksuel chikane på arbejdspladsen. Det viser en ny undersøgelse lavet af Epinion for A4, som TV 2 har fået adgang til. I alt har 36 procent svaret ja til, at de enten selv eller har hørt om eksempler på, at kvindelige medarbejdere er blevet udsat for uønsket opmærksomhed fra mandlige kolleger. Samtidig svarer 28 procent, at de selv har oplevet seksuel chikane på arbejdspladsen. Det kan være uønsket opmærksomhed, befamlinger, kommentarer om ens udseende og nedladende bemærkninger om ens køn. Det er især yngre mænd mellem 18 og 34 år, der har oplevet seksuel chikane på arbejdspladsen. Her svarer hele 44 procent, at de enten selv eller har hørt om eksempler på det.",0
"Der er i øjeblikket 500 ledige stillinger for speciallæger på de danske sygehuse og hospitaler. Det oplyser Danske Regioner, der er de fem regioners interesseorganisation. Ifølge Danske Regioner mangler der især kirurger, narkoselæger, røntgenlæger og neurologer. - Der er stadig mangel på speciallæger i det danske sundhedsvæsen. Vi har brug for flere kirurger, narkoselæger, røntgenlæger og neurologer, siger Anders Krogsgaard, formand for Danske Regioner, i en pressemeddelelse. Ifølge Anders Krogsgaard skyldes manglen blandt andet, at der er kommet færre unge til at blive læger de seneste år. - Der er desuden kommet færre unge til at blive læger de seneste år. Samtidig har vi haft en stor tilgang af nye læger de seneste år, så vi har haft rigeligt med læger på sygehusene.",0
"Det har været hårdt at være gidsel i Ukraine. Sådan lyder det fra den danske journalist, der mandag blev frigivet efter at være blevet taget som gidsel i Ukraine. Han ønsker ikke at blive interviewet, men i en pressemeddelelse fra den ukrainske regering skriver han blandt andet:, - Det har været hårdt at sidde fanget i denne krig, og jeg er meget taknemmelig for den behandling, jeg har fået fra de ukrainske soldater. Jeg håber, at min situation kan hjælpe med at skabe opmærksomhed om de mange civile, der lige nu sidder fanget i Donbas-regionen. Den danske journalist blev frigivet sammen med en amerikansk journalist og to ukrainske soldater. De blev frigivet efter et møde mellem præsidenten i Ukraine, Volodymyr Zelenskyj, og den amerikanske vicepræsident, Joe Biden.",0
"Kontanthjælp skal kunne nedtones, hvis man vil arbejde. Og så skal der være en højere ydelse til dem, der ikke kan arbejde. Det mener Dansk Folkeparti, som vil have ændret på kontanthjælpen, hvis det bliver muligt efter et valg. Partiet foreslår blandt andet, at man skal kunne nedtone sin ydelse, hvis man vil arbejde. - Vi vil gerne have, at man skal arbejde for sin kontanthjælp. Det er en grundlæggende dansk værdi, at man skal arbejde for sin ydelse. Sådan lyder det fra partiets finansordfører, René Christensen. Han understreger dog samtidig, at det ikke er alle, der kan arbejde. - Der er nogle mennesker, som ikke kan arbejde. Dem skal vi også tage hensyn til. Men dem, der kan arbejde, skal også gøre det for at få en højere ydelse end kontanthjælp, siger han.",0
"Det betyder, at Apple kan sænke priserne på deres iPhones. Det skriver Bloomberg. Gældsaftalen giver nemlig USA flere muligheder for at skaffe penge. Blandt andet kan USA nu låne op til 800 milliarder dollar - eller godt 6200 milliarder kroner - i løbet af de næste to år. Aftalen betyder også, at USA kan udstede statsgaranterede obligationer med en løbetid på op til 30 år. Det er en stor ændring i forhold til tidligere, hvor USA kun kunne udstede obligationer med en løbetid på op til tre år. Det betyder, at USA kan sænke renten på de statsgaranterede obligationer og dermed sænke prisen på de iPhones, som Apple sælger i USA. For hvis renten falder, vil det også betyde, at Apple kan sænke prisen på deres telefoner.",0
"I løbet af søndagen er omkring 800 nye flygtninge og migranter kommet til Danmark. Det oplyser Jesper Larsen, der er vagtchef hos politiet i Midt- og Vestjylland. Det er fortsat primært irakere, der kommer til landet. - Vi har set en stigning i antallet af irakere, der kommer hertil, siger vagtchefen. Sammenlagt har omkring 5500 personer indtil videre fundet vej til Danmark via den dansk-tyske grænse på en uge, hvor mange danskere har været på sommerferie. Fredag morgen lå det samlede antal på 4500 personer. Det er især i dagene efter ferien, at antallet af nye asylansøgere har været højt. - Det er en helt naturlig udvikling, når man kommer ud i den her type ferieperioder, at der kommer flere mennesker, siger Jesper Larsen.",0
"De fem kattekillinger, der mandag blev efterladt i en tøjcontainer på en parkeringsplads ved Rema 1000 i Assens, har det godt. Det fortæller Dorthe Nielsen, der er formand for Dyrenes Beskyttelse i Odense og Omegn. - De er rigtig glade og spiser og drikker. De har det fint, siger hun. Dorthe Nielsen fortæller, at dyrebeskyttelsen fik fat i de fem kattekillinger mandag eftermiddag. - Vi fik fat i dem lidt over middag. Så ringede vi til en dyrlæge, som kom og tog dem med sig, siger hun. Dyrebeskyttelsen fik fat i de fem kattekillinger, fordi en forbipasserende havde set dem i containerne og tilkaldt politiet. Politiet åbnede herefter containerne og fandt de fem små kattekillinger. De blev derefter overdraget til Dyrenes Beskyttelse i Odense og Omegn.",0
"Torsdag eftermiddag udbrød der brand i en af landmand Karlo Bundgaards store halmballer. Ballen lå på en mark ved Vesløs, nordøst for Thisted, og bragte dermed store dele af marken i fare for at blive ødelagt. - Det er spildt arbejde. Det er en hel sommers arbejde, der går op i røg, fortæller Karlo Bundgaard til TV 2 NORD. Han har kunnet se ballen brænde i flere timer, men er heldigvis blevet reddet af en såkaldt ""firefighter"", som landmanden selv har anskaffet sig. - Jeg har fået fat i min firefighter, som jeg har anskaffet mig for et par år siden. Så har jeg kunnet slukke det med det samme, fortæller han. Firefighters er specialudviklet til at slukke store brændende halmballer.",0
"Den danske PET-agent Morten Storm var i 2012 involveret i en operation i Yemen, hvor han skulle opspore en af al-Qaedas bombemænd. Det skriver Jyllands-Posten på baggrund af et lækket dokument fra den amerikanske efterretningstjeneste CIA. I dokumentet står der, at Morten Storm i 2012 fik kontakt til en mand, som efterforskerne mente var en af al-Qaedas bombemænd. Manden blev identificeret som en af de personer, der var involveret i udviklingen af den bombe, der dræbte den amerikanske ambassadør i Libyen i 2012. Ifølge Jyllands-Posten fik Morten Storms kontakt til bombemanden ved et tilfælde. Han havde været på jagt efter en anden person, da han pludselig stod ansigt til ansigt med bombemanden. Efterforskerne mente, at Morten Storm kunne få manden til at tale og dermed komme tættere på at finde ud af, hvor al-Qaeda gemte sine bomber.",0
"Når man bevæger sig rundt i Danmark, er der stor forskel på, hvor tryg man føler sig. Det viser en ny opgørelse fra Danmarks Statistik, der for første gang har sammenlignet trygheden i alle landets kommuner. I den kommune, hvor borgerne føler sig allermest trygge, er der så få indbrud, at det ikke er nødvendigt at have en alarm i boligen. I den kommune, hvor borgerne føler sig mindst trygge, er der så mange indbrud, at alarmen i hjemmet aldrig slår fra. Der er store forskelle på, hvor trygge danskerne føler sig i de forskellige dele af landet. Nogle steder er man mere tryg end andre. -> Det kan være en god idé at flytte til Horsens Kommune. Her føler borgerne sig nemlig markant mere trygge end gennemsnittet. Det viser en ny opgørelse fra Danmarks Statistik over trygheden i landets 98 kommuner. Her har man sammenlignet borgernes oplevelse af tryghed med antallet af anmeldte indbrud og tyverier fra private hjem og erhvervslokaler.",0
"Når danske børnetøjskollektioner viser piger i lyserødt og drenge i blåt, er det ikke bare et udtryk for en tradition, der har rødder tilbage til 50'erne. Det er også et direkte brud på den norske børnelov, der siger, at børn skal have lige muligheder uanset deres køn. Det mener i hvert fald den norske forening for ligestilling, Kvinnefronten. Organisationen har nu indgivet en klage til det norske forbrugerombud mot tre børnetøjskollektioner fra Babybjörn, Hummel og Lindex. - Vi synes, at det er forkert, at man forskelsbehandler børn på den måde. Det er et direkte brud på børneloven, siger lederen af Kvinnefronten, Anne Kjersti Befring, til TV 2. Klagen går på, at børneloven siger, at barnets køn ikke må fremhæves i reklamer eller markedsføring.",0
"En ansat i virksomheden Nets, som under navnet tys-tys-kilden er anklaget for at have solgt oplysninger om kongelige og kendte til ugebladet Se og Hør, har haft adgang til Nem-id. Det skriver Berlingske. Tys-tys-kilden er en anonym kilde, som har levet af at sælge fortrolige oplysninger om kendte til bladet. Kilden er blevet afsløret af Berlingske og er nu under anklage for databedrageri og videresalg af fortrolige oplysninger. Ifølge Berlingske har tys-tys-kilden haft adgang til Nem-id fra slutningen af 2020 eller begyndelsen af 2021. Det skete ifølge mediet i forbindelse med en ansættelse i Nets, hvor kilden arbejdede med test af nye produkter. - Vi har ikke fundet noget, der tyder på, at kilden har misbrugt adgangen til Nem-id til at få udbetalt penge eller stjålet identitetsoplysninger.",0
"En delfin er onsdag aften skyllet i land ved Øresund. Det oplyser Københavns Politi på Twitter. - Kystvagten er til stede og forsøger at få delfinen tilbage i havet, lyder det. Vagtchef ved Københavns Politi Henrik Svejstrup oplyser til TV 2, at der er tale om en hvalart, der ligner en delfin. - Kystvagten har vurderet, at det er en delfin, men det kan man ikke ud fra billederne sige noget om, siger han. Ifølge ham er der tale om et meget sjældent fund. - Det er et meget sjældent fund, fordi det er en art, der normalt ikke kommer ind i Øresund. Normalt ser man dem ude i Atlanten og sydligere, siger han. Kystvagten har ikke umiddelbart kunnet få delfinen tilbage i havet. Vagtchefen fortæller, at man forsøger at få den tilbage i Øresund med hjælp af en båd og en slange.",0
"Det er en dårlig udvikling, at der i disse år kommer flere privatskoler til landet. Det mener professor i pædagogik ved Aarhus Universitet Torben Fridberg Jensen. Han peger på, at det er et fald i niveauet i den almindelige folkeskole, som vi risikerer at få som følge af den stigende tendens til at vælge privatskoler. - Det er en dårlig udvikling, at der kommer flere privatskoler. Det vil på sigt betyde, at eleverne i den almindelige folkeskole lærer mindre, siger han. Ifølge Torben Fridberg Jensen er det ikke kun antallet af privatskoler, som er problematisk. Han mener også, at det er skadeligt for folkeskolen, at der er en stigende andel af elever, som går på en skole med et religiøst eller ideologisk grundlag. - Det er et problem for folkeskolen, fordi den skal rumme alle børn og alle familier.",0
"Lillian Gjerulf Kretz er en af DR ’ s mest kendte journalister. Hun har blandt andet været vært på ' Deadline ’ og er i dag fast kommentator på TV 2 NEWS. Men nu bliver Lillian Gjerulf Kretz brugt i en valgkampagne for LAU, der er en forening for lokal- og anpartsselskaber. I en video, som LAU har lagt op på deres Facebook-side, siger Lillian Gjerulf Kretz blandt andet:, - Jeg er her i dag for at fortælle dig om, hvor vigtigt det er, at du stemmer nej til at afskaffe licensen. Licens betyder 2.436 kroner om året for mig. Og det er penge, jeg bruger på at lave journalistik som dig. Det er penge, jeg bruger på at lave nyheder som dig. Og det er penge, jeg bruger på at lave undervisning som dig.",0
"Andreas Mogensen har prøvet en rutsjebane før. Men det er nok ikke den rutsjebane, man tænker på, når man kigger på Tivolis forlystelsespark. Andreas Mogensen skal nemlig med rumfartøjet Soyuz fra Korsika til Østrig og derefter videre til Rusland. Og så er der selve rejsen ud i rummet. Det fortæller han til TV 2 lørdag eftermiddag. - Det er en rutsjebane, der er verdens vildeste. Det er en tur, der er meget mere udfordrende end den tur, jeg har været igennem før, siger Andreas Mogensen om rejsen, der venter fredag aften. Han har dog ikke prøvet den tur før. Men han har set film af den. Og det er en tur, der kan sammenlignes med Tivolis rutsjebane Space Spiral, mener han. - Det er en tur, der er meget mere udfordrende end den tur, jeg har været igennem før.",0
"En krabbe, der kan vokse sig helt op til at blive over en meter lang, er tirsdag blevet fanget i en fiskerihavn i Hirtshals. Det skriver DR Nordjylland. Fiskerne frygter, at krabben, der hedder mærketis, vil sprede sig i danske farvande og udgøre en trussel mod de danske fiskebestande. - Det er et skrækscenarie. Den bliver betegnet som frygtet og berygtet, siger Henrik G. Nielsen, der er seniorforsker ved DTU Aqua, til DR Nordjylland. Mærketis er opkaldt efter den franske zoolog Jean-Baptiste de Marquet de Marquet. Han opdagede krabben i 1758. Ifølge seniorforskeren er den blevet set flere gange i danske farvande de seneste år. - Vi har set den før, men det er første gang, vi har fanget den i en havn.",0
"Fredag annoncerede leverandør af dansk fødevarekvalitet Lepo, at de trækker mere leverpostej tilbage. Det skete efter fund af listeriabakterier ved en egenkontrol hos en af virksomhedens leverandører. Nu udvider Lepo tilbagetrækningen, skriver Fødevarestyrelsen i en pressemeddelelse. Det drejer sig om leverpostej i pakker med navnet ""Lepos leverpostej med rosmarin og peber"" i pakker på 250 gram. Produktet har en holdbarhedsdato på minimum 25. oktober 2023. Produktet er solgt i supermarkeder og dagligvarebutikker landet over. Virksomheden har nu trukket produktet tilbage fra butikkerne, og kunderne kan derfor få deres penge retur, hvis de har købt produktet. Listeria er en bakterie, der kan give alvorlig sygdom. Sygdommen kan blandt andet ramme hjerte og nyre og give svære infektioner i huden og blodbanen.",0
"Det er ""småligt"" og ""skandaløst"", at administrerende direktør i Jensens Bøfhus, Brian Jensen, har valgt at fyre 25 medarbejdere med den begrundelse, at de har deltaget i en Facebook-gruppe, hvor der blev kritiseret forretningen. Det siger TV 2s politiske kommentator Henrik Qvortrup. - Det er en helt vanvittig begrundelse. Det er en helt vanvittig måde at behandle sine ansatte på, siger han. Brian Jensen har fyret 25 medarbejdere fra deres stillinger i Jensens Bøfhus med den begrundelse, at de har deltaget i en Facebook-gruppe, hvor der blev kritiseret forretningen. Det skriver DR Sjælland. Gruppen 'Boykot Jensens Bøfhus' blev oprettet i forbindelse med coronapandemien sidste år. Her skrev flere af butikkens ansatte om deres frustrationer med, at butikken ikke måtte lukke ned som følge af smittefare.",0
"Den 15-årige Frida Jersø, der i 2017 brækkede ryggen efter et fatalt fald fra Dronning Louises Bro i København, får nu udbetalt erstatning. Det skriver B.T. Det drejer sig om en udebetalt erstatning på 1,2 millioner kroner. Frida Jersø var på vej hjem fra en bytur med veninderne, da hun ved et uheld faldt over en kantsten og brækkede ryggen. Hun blev efterfølgende lam og har siden været på hospitaler og kommunale botilbud. Frida Jersøs mor, Laila Jersø, fortalte til B.T., at hun var lettet over, at sagen nu var afsluttet. - Det har været en lang proces, men det er godt at se, at det endelig er gået vores vej, siger hun til avisen.",0
"Medicin til kvinder er blevet testet på mænd, og omvendt. Det viser en ny rapport fra European Medicines Agency (EMA), der er en europæisk lægemiddelmyndighed. Rapporten viser, at hver tredje medicin, der er godkendt til brug i EU, er testet kun på mænd. Og det kan få alvorlige konsekvenser for kvinder. Det fortæller Camilla Foged, der er professor i reproduktionsmedicin på Københavns Universitet. - Når man kun teste på mænd, risikerer man at undervurdere effekten af medicinen hos kvinder, siger hun. Det kan betyde, at kvinder får en overdosis af medicinen, fordi den er testet på mænd, der har en højere dosis. - Det kan være med til at øge risikoen for fosterskader og abort, siger Camilla Foged. Ifølge Camilla Foged er det især antibiotika og hormonpræparater, der ofte kun testes på mænd.",0
"Gribskov Kommune er blevet udsat for et hackerangreb, hvor en eller flere personer har omdøbt filer på kommunens computerdrev. Det skriver kommunen i en pressemeddelelse. Angrebet har ikke haft stor betydning for kommunens daglige drift, men det har været nødvendigt at lukke ned for visse it-systemer. Det gælder blandt andet kommunens biblioteker, der ikke har været tilgængelige online. Derudover har det været nødvendigt at lukke ned for adgangen til NemID i Gribskov Kommune. Det skyldes, at systemet er forbundet med kommunens it-systemer. Hackeren har omdøbt filerne, så de ser ud som NemID-loginoplysninger. Det kan få brugere til at tro, at de logger ind på NemID, men i virkeligheden logger de ind på hackerangrebet. Gribskov Kommune oplyser, at man ikke har mistanke om, hvem der står bag angrebet.",0
"Det Internationale Melodi Grand Prix i København skulle have fundet sted i 2021, men det kommer ikke til at ske. Det skyldes ifølge Avisen Danmark en sag om udbud, hvor DR har truet med at aflyse Eurovision Song Contest i Danmark, hvis ikke sagen løses. Det Internationale Melodi Grand Prix er Eurovisions store musikpris, der hvert år afholdes i en anden europæisk by. I 2021 skulle det have fundet sted i København, men det kommer ikke til at ske. Det skyldes ifølge Avisen Danmark en sag om udbud, hvor DR har truet med at aflyse Eurovision Song Contest i Danmark, hvis ikke sagen løses. Det skriver mediet torsdag aften. Udbuddet af Eurovision Song Contest i 2021 blev vundet af det danske produktionsselskab Done The A-Side med en aftale med DR. Men så blev reglerne ændret, og DR måtte udbyde opgaven igen.",0
"Da den danske aktivist Andreas Sønderskov mandag aften stod på en bro i den ukrainsk kontrollerede by Mariupol og smilede til russere, der var bevæbnet med maskingeværer, havde han ikke forestillet sig, at det kunne ende galt. Det fortæller han til TV 2 ECHO fra Kyiv tirsdag formiddag. - Jeg har set et maskingevær før, men aldrig haft det rettet mod mig. Det var en helt ny oplevelse, siger han. Rusland er officielt ikke trådt ind i byen, men er ifølge Andreas Sønderskov ""helt klart"" i byen. Derfor er der også russiske soldater i Mariupol, som han mødte mandag aften. - Jeg stod på en bro og vinkede til dem og smilede. Og så kom der en af dem hen til mig og sagde: ""Vi taler engelsk. Vi vil gerne vide, hvorfor I er her. Hvem har sendt jer?"".",0
"Tirsdag morgen er det stadig muligt at komme afsted på de nordtyske motorveje. Men efterhånden som danskerne begynder at tage på ferie, vil trafikken gradvist blive mere og mere spændt. Det vurderer Torsten Hettstedt, der er trafikinformationschef i Nordrhein-Westfalen. - I løbet af eftermiddagen vil trafikken gradvist blive mere spændt. Det vil fortsætte hen over aftenen og natten, siger han. Derfor anbefaler Torsten Hettstedt, at man kører afsted tidligt på dagen, hvis man skal ud af landet. - Man skal helst køre tidligt om morgenen, så man ikke kommer til at stå fast i eftermiddagstrafikken, siger han. Foruden de danskere, der skal på ferie i Tyskland, vil der også være mange tyskere, der skal på ferie i udlandet.",0
"Det er ikke hver dag, at komikeren Torben Chris bliver mødt af en storm af likes og delinger på sociale medier. Men det er netop, hvad der er sket i forbindelse med hans nye show 'Jydelogik' på TV 2 Play. I programmet gør Torben Chris grin med jyder og deres måde at tale på. Og det har fået mange på Facebook til at dele og like videoen fra programmet. Her kan man se Torben Chris sige nogle ord, som mange danskere formentlig ville sige, når de skal imitere en jydes accent. Men det er ikke alle, der har grint af videoen. Enkelte har nemlig kaldt videoen for racistisk og forarget over, at den er blevet delt på Facebook. TV 2 har talt med Torben Chris om debatten og hans nye show. - Jeg synes, det er sjovt, at folk reagerer sådan på det her.",0
"Det er en af de største våbenhandel i dansk historie, og den har fået navn efter århundredet. Århundredets våbenhandel. Men har du overhovedet hørt om den?, Det spørger TV 2s politiske redaktør, Jesper Zølck, sig selv i et debatindlæg. Han mener, at det er ""en skandale"", at så få danskere kender til den. - Den er lige nu i gang, men den bliver ikke nævnt i valgkampen. Den er stor nok til at blive det, men den bliver ikke nævnt. Hvorfor egentlig ikke?, Ifølge Jesper Zølck skyldes det, at ""det er en handel, som ingen rigtigt ønsker at tale om"". - For den handler om at købe nye kampfly – og det er ikke noget, som politikerne har lyst til at tale om lige nu.",0
"- Hvem kan finde på sådan noget?, Det spørgsmæssige spørgsmål kommer fra Brian Kristoffersen, der forleden var ude at cykle i den skov i Assens, hvor der er anlagt mountainbike-stier. Her ramte han en ledning, som ukendte gerningsmænd havde spændt over cykelstien. - Jeg kommer lige ud af en sving og rammer en ledning, og så vælter jeg. Og så vågner jeg op og tænker, at jeg har slået hovedet. Jeg kan mærke, at jeg har blod i ansigtet, og så kan jeg mærke, at mit ben er rigtig slemt, fortæller Brian Kristoffersen til TV 2 ECHO. Han forstuvede sit kraveben og måtte efterfølgende opereres.",0
